[[{'label': 'negative', 'score': 0.013476000167429447}, {'label': 'neutral', 'score': 0.4485049843788147}, {'label': 'positive', 'score': 0.538019061088562}]]
[[{'label': 'negative', 'score': 0.3434123396873474}, {'label': 'neutral', 'score': 0.551038920879364}, {'label': 'positive', 'score': 0.10554874688386917}]]
[[{'label': 'negative', 'score': 0.03685287758708}, {'label': 'neutral', 'score': 0.797609269618988}, {'label': 'positive', 'score': 0.16553780436515808}]]
[[{'label': 'negative', 'score': 0.5377442240715027}, {'label': 'neutral', 'score': 0.44353264570236206}, {'label': 'positive', 'score': 0.0187231358140707}]]
[[{'label': 'negative', 'score': 0.6095081567764282}, {'label': 'neutral', 'score': 0.36482641100883484}, {'label': 'positive', 'score': 0.025665437802672386}]]
[[{'label': 'negative', 'score': 0.6149424314498901}, {'label': 'neutral', 'score': 0.36109429597854614}, {'label': 'positive', 'score': 0.023963259533047676}]]
[[{'label': 'negative', 'score': 0.009256850928068161}, {'label': 'neutral', 'score': 0.06139643117785454}, {'label': 'positive', 'score': 0.9293467402458191}]]
[[{'label': 'negative', 'score': 0.9338412284851074}, {'label': 'neutral', 'score': 0.05803060159087181}, {'label': 'positive', 'score': 0.008128187619149685}]]
[[{'label': 'negative', 'score': 0.4092232286930084}, {'label': 'neutral', 'score': 0.44902533292770386}, {'label': 'positive', 'score': 0.14175140857696533}]]
[[{'label': 'negative', 'score': 0.002735906047746539}, {'label': 'neutral', 'score': 0.031220637261867523}, {'label': 'positive', 'score': 0.9660434126853943}]]
[[{'label': 'negative', 'score': 0.014842472970485687}, {'label': 'neutral', 'score': 0.9618890285491943}, {'label': 'positive', 'score': 0.02326853759586811}]]
[[{'label': 'negative', 'score': 0.05047779157757759}, {'label': 'neutral', 'score': 0.8095343112945557}, {'label': 'positive', 'score': 0.13998794555664062}]]
[[{'label': 'negative', 'score': 0.003610985353589058}, {'label': 'neutral', 'score': 0.03407546505331993}, {'label': 'positive', 'score': 0.9623134732246399}]]
[[{'label': 'negative', 'score': 0.7153050303459167}, {'label': 'neutral', 'score': 0.26411500573158264}, {'label': 'positive', 'score': 0.020579997450113297}]]
[[{'label': 'negative', 'score': 0.017593486234545708}, {'label': 'neutral', 'score': 0.5678502321243286}, {'label': 'positive', 'score': 0.4145562946796417}]]
[[{'label': 'negative', 'score': 0.3092025816440582}, {'label': 'neutral', 'score': 0.5912295579910278}, {'label': 'positive', 'score': 0.09956781566143036}]]
[[{'label': 'negative', 'score': 0.008723736740648746}, {'label': 'neutral', 'score': 0.4570721387863159}, {'label': 'positive', 'score': 0.5342041254043579}]]
[[{'label': 'negative', 'score': 0.0017925860593095422}, {'label': 'neutral', 'score': 0.013024617917835712}, {'label': 'positive', 'score': 0.9851828217506409}]]
[[{'label': 'negative', 'score': 0.044860661029815674}, {'label': 'neutral', 'score': 0.24348263442516327}, {'label': 'positive', 'score': 0.7116566896438599}]]
[[{'label': 'negative', 'score': 0.007840997539460659}, {'label': 'neutral', 'score': 0.25863057374954224}, {'label': 'positive', 'score': 0.7335284352302551}]]
[[{'label': 'negative', 'score': 0.0033095094840973616}, {'label': 'neutral', 'score': 0.006856617052108049}, {'label': 'positive', 'score': 0.9898338317871094}]]
[[{'label': 'negative', 'score': 0.5880635976791382}, {'label': 'neutral', 'score': 0.3928492069244385}, {'label': 'positive', 'score': 0.019087186083197594}]]
[[{'label': 'negative', 'score': 0.5486863851547241}, {'label': 'neutral', 'score': 0.4256855845451355}, {'label': 'positive', 'score': 0.025628020986914635}]]
[[{'label': 'negative', 'score': 0.005958750378340483}, {'label': 'neutral', 'score': 0.03359634429216385}, {'label': 'positive', 'score': 0.9604448676109314}]]
[[{'label': 'negative', 'score': 0.8309375047683716}, {'label': 'neutral', 'score': 0.13411490619182587}, {'label': 'positive', 'score': 0.03494759276509285}]]
[[{'label': 'negative', 'score': 0.0034136062022298574}, {'label': 'neutral', 'score': 0.009515966288745403}, {'label': 'positive', 'score': 0.9870703816413879}]]
[[{'label': 'negative', 'score': 0.8050783276557922}, {'label': 'neutral', 'score': 0.18527765572071075}, {'label': 'positive', 'score': 0.009643984027206898}]]
[[{'label': 'negative', 'score': 0.7828838229179382}, {'label': 'neutral', 'score': 0.17851528525352478}, {'label': 'positive', 'score': 0.038600854575634}]]
[[{'label': 'negative', 'score': 0.021799542009830475}, {'label': 'neutral', 'score': 0.06422805786132812}, {'label': 'positive', 'score': 0.9139724373817444}]]
[[{'label': 'negative', 'score': 0.321940541267395}, {'label': 'neutral', 'score': 0.5345174074172974}, {'label': 'positive', 'score': 0.1435420662164688}]]
[[{'label': 'negative', 'score': 0.4248252213001251}, {'label': 'neutral', 'score': 0.5481963157653809}, {'label': 'positive', 'score': 0.02697848528623581}]]
[[{'label': 'negative', 'score': 0.6150027513504028}, {'label': 'neutral', 'score': 0.3482881486415863}, {'label': 'positive', 'score': 0.036709077656269073}]]
[[{'label': 'negative', 'score': 0.0020896880887448788}, {'label': 'neutral', 'score': 0.0192350335419178}, {'label': 'positive', 'score': 0.978675365447998}]]
[[{'label': 'negative', 'score': 0.8122022151947021}, {'label': 'neutral', 'score': 0.1785731017589569}, {'label': 'positive', 'score': 0.009224677458405495}]]
[[{'label': 'negative', 'score': 0.8991038799285889}, {'label': 'neutral', 'score': 0.09472516924142838}, {'label': 'positive', 'score': 0.006171029061079025}]]
[[{'label': 'negative', 'score': 0.0034925274085253477}, {'label': 'neutral', 'score': 0.02287968620657921}, {'label': 'positive', 'score': 0.9736278057098389}]]
[[{'label': 'negative', 'score': 0.2854083180427551}, {'label': 'neutral', 'score': 0.6853319406509399}, {'label': 'positive', 'score': 0.029259752482175827}]]
[[{'label': 'negative', 'score': 0.8575418591499329}, {'label': 'neutral', 'score': 0.13225753605365753}, {'label': 'positive', 'score': 0.010200662538409233}]]
[[{'label': 'negative', 'score': 0.9211034774780273}, {'label': 'neutral', 'score': 0.07306427508592606}, {'label': 'positive', 'score': 0.00583222508430481}]]
[[{'label': 'negative', 'score': 0.05949334800243378}, {'label': 'neutral', 'score': 0.1733136773109436}, {'label': 'positive', 'score': 0.7671930193901062}]]
[[{'label': 'negative', 'score': 0.06110880896449089}, {'label': 'neutral', 'score': 0.6765868067741394}, {'label': 'positive', 'score': 0.2623043656349182}]]
[[{'label': 'negative', 'score': 0.114044189453125}, {'label': 'neutral', 'score': 0.8427258133888245}, {'label': 'positive', 'score': 0.043229952454566956}]]
[[{'label': 'negative', 'score': 0.8178439140319824}, {'label': 'neutral', 'score': 0.13170862197875977}, {'label': 'positive', 'score': 0.050447478890419006}]]
[[{'label': 'negative', 'score': 0.05920351296663284}, {'label': 'neutral', 'score': 0.8617523908615112}, {'label': 'positive', 'score': 0.0790441557765007}]]
[[{'label': 'negative', 'score': 0.002722869161516428}, {'label': 'neutral', 'score': 0.20982976257801056}, {'label': 'positive', 'score': 0.7874473929405212}]]
[[{'label': 'negative', 'score': 0.1349082738161087}, {'label': 'neutral', 'score': 0.7321023941040039}, {'label': 'positive', 'score': 0.13298927247524261}]]
[[{'label': 'negative', 'score': 0.058900389820337296}, {'label': 'neutral', 'score': 0.6239145398139954}, {'label': 'positive', 'score': 0.31718507409095764}]]
[[{'label': 'negative', 'score': 0.8946480751037598}, {'label': 'neutral', 'score': 0.08956567943096161}, {'label': 'positive', 'score': 0.01578613929450512}]]
[[{'label': 'negative', 'score': 0.373551607131958}, {'label': 'neutral', 'score': 0.5076829791069031}, {'label': 'positive', 'score': 0.11876548081636429}]]
[[{'label': 'negative', 'score': 0.7469722628593445}, {'label': 'neutral', 'score': 0.232432022690773}, {'label': 'positive', 'score': 0.0205957293510437}]]
[[{'label': 'negative', 'score': 0.09493973851203918}, {'label': 'neutral', 'score': 0.5753533244132996}, {'label': 'positive', 'score': 0.32970696687698364}]]
[[{'label': 'negative', 'score': 0.5495136380195618}, {'label': 'neutral', 'score': 0.42107051610946655}, {'label': 'positive', 'score': 0.029415832832455635}]]
[[{'label': 'negative', 'score': 0.01886598765850067}, {'label': 'neutral', 'score': 0.5393992066383362}, {'label': 'positive', 'score': 0.4417348802089691}]]
[[{'label': 'negative', 'score': 0.1508924663066864}, {'label': 'neutral', 'score': 0.772130012512207}, {'label': 'positive', 'score': 0.07697758078575134}]]
[[{'label': 'negative', 'score': 0.010588142089545727}, {'label': 'neutral', 'score': 0.05818640813231468}, {'label': 'positive', 'score': 0.9312254190444946}]]
[[{'label': 'negative', 'score': 0.009048844687640667}, {'label': 'neutral', 'score': 0.23078158497810364}, {'label': 'positive', 'score': 0.7601695656776428}]]
[[{'label': 'negative', 'score': 0.9410147070884705}, {'label': 'neutral', 'score': 0.04911050200462341}, {'label': 'positive', 'score': 0.00987482164055109}]]
[[{'label': 'negative', 'score': 0.6126559376716614}, {'label': 'neutral', 'score': 0.33854788541793823}, {'label': 'positive', 'score': 0.04879610612988472}]]
[[{'label': 'negative', 'score': 0.5058974623680115}, {'label': 'neutral', 'score': 0.3595273494720459}, {'label': 'positive', 'score': 0.13457514345645905}]]
[[{'label': 'negative', 'score': 0.7162379026412964}, {'label': 'neutral', 'score': 0.2538372874259949}, {'label': 'positive', 'score': 0.029924754053354263}]]
[[{'label': 'negative', 'score': 0.0050741927698254585}, {'label': 'neutral', 'score': 0.0980200245976448}, {'label': 'positive', 'score': 0.896905779838562}]]
[[{'label': 'negative', 'score': 0.12044215947389603}, {'label': 'neutral', 'score': 0.8441449999809265}, {'label': 'positive', 'score': 0.03541287034749985}]]
[[{'label': 'negative', 'score': 0.10879584401845932}, {'label': 'neutral', 'score': 0.3529878258705139}, {'label': 'positive', 'score': 0.5382163524627686}]]
[[{'label': 'negative', 'score': 0.004192343447357416}, {'label': 'neutral', 'score': 0.03251337260007858}, {'label': 'positive', 'score': 0.9632942080497742}]]
[[{'label': 'negative', 'score': 0.003580698510631919}, {'label': 'neutral', 'score': 0.04844662919640541}, {'label': 'positive', 'score': 0.9479726552963257}]]
[[{'label': 'negative', 'score': 0.012186290696263313}, {'label': 'neutral', 'score': 0.47431111335754395}, {'label': 'positive', 'score': 0.5135025978088379}]]
[[{'label': 'negative', 'score': 0.056840114295482635}, {'label': 'neutral', 'score': 0.5946288108825684}, {'label': 'positive', 'score': 0.34853100776672363}]]
[[{'label': 'negative', 'score': 0.0043406616896390915}, {'label': 'neutral', 'score': 0.06902304291725159}, {'label': 'positive', 'score': 0.9266363382339478}]]
[[{'label': 'negative', 'score': 0.119144506752491}, {'label': 'neutral', 'score': 0.8565903306007385}, {'label': 'positive', 'score': 0.024265116080641747}]]
[[{'label': 'negative', 'score': 0.0074722119607031345}, {'label': 'neutral', 'score': 0.045099738985300064}, {'label': 'positive', 'score': 0.9474279880523682}]]
[[{'label': 'negative', 'score': 0.024841157719492912}, {'label': 'neutral', 'score': 0.39563390612602234}, {'label': 'positive', 'score': 0.5795249342918396}]]
[[{'label': 'negative', 'score': 0.006016906350851059}, {'label': 'neutral', 'score': 0.027702288702130318}, {'label': 'positive', 'score': 0.9662807583808899}]]
[[{'label': 'negative', 'score': 0.0036717692855745554}, {'label': 'neutral', 'score': 0.1403326690196991}, {'label': 'positive', 'score': 0.8559955358505249}]]
[[{'label': 'negative', 'score': 0.6607725024223328}, {'label': 'neutral', 'score': 0.3180781602859497}, {'label': 'positive', 'score': 0.021149365231394768}]]
[[{'label': 'negative', 'score': 0.00887778215110302}, {'label': 'neutral', 'score': 0.1213541328907013}, {'label': 'positive', 'score': 0.8697680830955505}]]
[[{'label': 'negative', 'score': 0.8502626419067383}, {'label': 'neutral', 'score': 0.14095671474933624}, {'label': 'positive', 'score': 0.008780613541603088}]]
[[{'label': 'negative', 'score': 0.7186729311943054}, {'label': 'neutral', 'score': 0.24929602444171906}, {'label': 'positive', 'score': 0.032031018286943436}]]
[[{'label': 'negative', 'score': 0.5043099522590637}, {'label': 'neutral', 'score': 0.47514891624450684}, {'label': 'positive', 'score': 0.020541073754429817}]]
[[{'label': 'negative', 'score': 0.9241170883178711}, {'label': 'neutral', 'score': 0.0679304450750351}, {'label': 'positive', 'score': 0.007952417246997356}]]
[[{'label': 'negative', 'score': 0.0016527400584891438}, {'label': 'neutral', 'score': 0.08728674054145813}, {'label': 'positive', 'score': 0.9110605120658875}]]
[[{'label': 'negative', 'score': 0.49098509550094604}, {'label': 'neutral', 'score': 0.23426933586597443}, {'label': 'positive', 'score': 0.2747456431388855}]]
[[{'label': 'negative', 'score': 0.15638071298599243}, {'label': 'neutral', 'score': 0.3866240680217743}, {'label': 'positive', 'score': 0.4569952189922333}]]
[[{'label': 'negative', 'score': 0.8204724788665771}, {'label': 'neutral', 'score': 0.17086279392242432}, {'label': 'positive', 'score': 0.008664725348353386}]]
[[{'label': 'negative', 'score': 0.0772244855761528}, {'label': 'neutral', 'score': 0.8866249918937683}, {'label': 'positive', 'score': 0.036150481551885605}]]
[[{'label': 'negative', 'score': 0.1988414078950882}, {'label': 'neutral', 'score': 0.738627016544342}, {'label': 'positive', 'score': 0.06253151595592499}]]
[[{'label': 'negative', 'score': 0.3724086582660675}, {'label': 'neutral', 'score': 0.5688906908035278}, {'label': 'positive', 'score': 0.05870068445801735}]]
[[{'label': 'negative', 'score': 0.02903030999004841}, {'label': 'neutral', 'score': 0.9086817502975464}, {'label': 'positive', 'score': 0.06228797137737274}]]
[[{'label': 'negative', 'score': 0.0051464298740029335}, {'label': 'neutral', 'score': 0.008676454424858093}, {'label': 'positive', 'score': 0.9861771464347839}]]
[[{'label': 'negative', 'score': 0.04841482266783714}, {'label': 'neutral', 'score': 0.3594602048397064}, {'label': 'positive', 'score': 0.5921249985694885}]]
[[{'label': 'negative', 'score': 0.0052794842049479485}, {'label': 'neutral', 'score': 0.461654394865036}, {'label': 'positive', 'score': 0.5330661535263062}]]
[[{'label': 'negative', 'score': 0.655169665813446}, {'label': 'neutral', 'score': 0.32686686515808105}, {'label': 'positive', 'score': 0.01796347089111805}]]
[[{'label': 'negative', 'score': 0.024335822090506554}, {'label': 'neutral', 'score': 0.9471712708473206}, {'label': 'positive', 'score': 0.028492888435721397}]]
[[{'label': 'negative', 'score': 0.2846141457557678}, {'label': 'neutral', 'score': 0.6441836953163147}, {'label': 'positive', 'score': 0.07120217382907867}]]
[[{'label': 'negative', 'score': 0.009495288133621216}, {'label': 'neutral', 'score': 0.0925465002655983}, {'label': 'positive', 'score': 0.8979582190513611}]]
[[{'label': 'negative', 'score': 0.7566710114479065}, {'label': 'neutral', 'score': 0.18790976703166962}, {'label': 'positive', 'score': 0.05541916564106941}]]
[[{'label': 'negative', 'score': 0.9060123562812805}, {'label': 'neutral', 'score': 0.0825168713927269}, {'label': 'positive', 'score': 0.0114707937464118}]]
[[{'label': 'negative', 'score': 0.9300462603569031}, {'label': 'neutral', 'score': 0.06216089800000191}, {'label': 'positive', 'score': 0.007792867254465818}]]
[[{'label': 'negative', 'score': 0.7925601601600647}, {'label': 'neutral', 'score': 0.18987591564655304}, {'label': 'positive', 'score': 0.01756388694047928}]]
[[{'label': 'negative', 'score': 0.9435561895370483}, {'label': 'neutral', 'score': 0.0512993149459362}, {'label': 'positive', 'score': 0.005144537426531315}]]
[[{'label': 'negative', 'score': 0.7688879370689392}, {'label': 'neutral', 'score': 0.20370356738567352}, {'label': 'positive', 'score': 0.027408450841903687}]]
[[{'label': 'negative', 'score': 0.5917007923126221}, {'label': 'neutral', 'score': 0.3786472678184509}, {'label': 'positive', 'score': 0.029651926830410957}]]
[[{'label': 'negative', 'score': 0.03534100577235222}, {'label': 'neutral', 'score': 0.3031091094017029}, {'label': 'positive', 'score': 0.6615499258041382}]]
